id,created_at,favorites,retweets,retweeted,source,text
853743720637894658,2017-04-16 22:55:39,0,12,False,Twitter for Android,RT @BrennenGrey: Party as hard as you can RN... in 6 months we'll be a nuclear winter anyway
853743572511858688,2017-04-16 22:55:04,0,6,False,Twitter for Android,RT @raab630: History will label all of us as the generation who tweeted away while an absolute Shit-bag War baited the globe into a Nuclear…
853743572440449025,2017-04-16 22:55:04,0,9,False,Twitter for Android,"RT @HerrOblivious: Typical. You get through five months of cold, miserable weather and just as spring comes a couple of dickheads cause a n…"
853743555285856257,2017-04-16 22:55:00,0,35,False,Twitter for Android,"RT @some__fucker: When nuclear winter hits, there's still gonna be one asshole who goes outside in shorts."
853743555185082368,2017-04-16 22:55:00,0,14,False,Twitter for Android,RT @SandraSisti1: @KeithOlbermann @realDonaldTrump Dangerous &amp; delusional man. Must be stopped before he does irreversible damage. Nuclear…
853743413409320965,2017-04-16 22:54:26,0,2,False,Twitter for Android,RT @samanthacoIeman: are trump supporters just like. not afraid of dying in a nuclear winter
853743413392531456,2017-04-16 22:54:26,0,5,False,Twitter for Android,"RT @stevemorris__: Easter under Obama: God I hope he doesn't wear that suit again 
Easter under Trump: God I hope he doesn't precipitate nu…"
853743396019728384,2017-04-16 22:54:22,0,3,False,Twitter for Android,RT @zach_hazard: Patrolling the Mojave almost makes you wish for a nuclear winter https://t.co/DzKhOY1yLX
853743253874671617,2017-04-16 22:53:48,0,326,False,Twitter for Android,"RT @WayneDupreeShow: So Dems and liberal media not happy we're using Harry Reid Senate Nuclear Option Rule? Thanks for the idea!

#ConfirmG…"
853743253857894406,2017-04-16 22:53:48,0,21,False,Twitter for Android,"RT @catoletters: Reminder to Warmongers wanting Strategic Nuclear strikes
1 EMP's can take city to 1700's
2 Submarine war heads
3 Dead Hand…"
853742788281851904,2017-04-16 22:51:57,0,22,False,Twitter for Android,RT @DailySabah: Lira rallies to its highest level against US dollar in 3 weeks after Turkey's referendum https://t.co/qZwJ9QxCqS
853742758426796033,2017-04-16 22:51:50,0,1,False,Twitter for Android,RT @chigrl: Likewise..crude closed down...will open up due to settlement...if you trade this stuff..should really learn how settlement work…
853742708501950464,2017-04-16 22:51:38,0,51,False,Twitter for Android,RT @MiddleEastEye: Trump is killing more civilians than Obama https://t.co/2430wMjG5j https://t.co/qhKd6CrHhC
853742622732677120,2017-04-16 22:51:17,0,158,False,Twitter for Android,RT @RT_com: 70mn yo dinosaur eggs with embryos inside unearthed in Argentina https://t.co/z0w0cw9ZI8 https://t.co/V0TRIHnX7F
853742622531350529,2017-04-16 22:51:17,0,1,False,Twitter for Android,RT @sunneversets100: Nieces are  possesed by lady gaga poker face..Earthday  saturn day. gonna get high till I die..  that's what they want…
853742221136416768,2017-04-16 22:49:41,0,1,False,Twitter for Android,Nieces are  possesed by lady gaga poker face..Earthday  saturn day. gonna get high till I die..  that's what they want..still broke as fuck
853740427769503744,2017-04-16 22:42:34,0,1,False,Twitter for Android,"RT @caspar_flys: ""Stress reducing hormones"" the words you're looking for are dopamine and endorphins"
853740281598029824,2017-04-16 22:41:59,0,2,False,Twitter for Android,RT @DomConfessional: #DomDrop / #SubDrop: Did you know --&gt; Endorphins are hormones which are classed as opioids and fall into the same sub-…
853739634081357824,2017-04-16 22:39:25,0,1,False,Twitter for Android,"RT @mb_endocrine: Sergeant Sara Connor: #Endocrinology Either the Lab made a mistake,Or the #VA had me at HYPER:… https://t.co/QW2EAhS2W5 #…"
853739621225811968,2017-04-16 22:39:22,0,6,False,Twitter for Android,RT @JEndocrinology: Review: Skeletal muscle insulin resistance: role of mitochondria and other ROS sources https://t.co/djVYeH9Sfk #Diabete…
853739603152572416,2017-04-16 22:39:17,0,4,False,Twitter for Android,RT @JMolEndo: Impaired adipose expansion -liver X receptor activation associated with #insulin resistance in mice on high-fat diet https://…
853739380091092992,2017-04-16 22:38:24,0,4,False,Twitter for Android,RT @JMolEndo: Celebrating Journal of Molecular Endocrinology with Editor-in-Chief Sof Andrikopoulos https://t.co/ZzFzGss3Gc https://t.co/RG…
853739380011347969,2017-04-16 22:38:24,0,3,False,Twitter for Android,RT @Soc_Endo: Share your passion for #endocrinology-volunteer at our events this summer https://t.co/rKUrit3csD @EarlyCareerEndo @youngdiab…
853739200235151361,2017-04-16 22:37:41,0,2,False,Twitter for Android,RT @JEndocrinology: Tissue #thyroid hormone metabolism is differentially regulated during illness in mice https://t.co/nZCriABItH https://t…
853737019922690048,2017-04-16 22:29:01,0,2,False,Twitter for Android,RT @TerrinaMajnoona: @eugen_levine @sustinaanford *crashes thru window* ugh I hate Bernie Sanders *limps away*
853737000930869248,2017-04-16 22:28:57,0,1,False,Twitter for Android,RT @sunneversets100: Folks want to keep me as a refugee  in my mom's  broke  household on a broke  tablet..I can guarantee earth day is gon…
853736938242789382,2017-04-16 22:28:42,0,1,False,Twitter for Android,Folks want to keep me as a refugee  in my mom's  broke  household on a broke  tablet..I can guarantee earth day is gonna be fucked  up
853736465557331970,2017-04-16 22:26:49,0,1,False,Twitter for Android,"RT @WiseOnesCMD: Stoner Sex: Sperm Count, Slippery Sheets, ED &amp; Anti-Pot Sentiments https://t.co/9LA1n5Rpec via @HIGH_TIMES_Mag #cannabis"
853736454769577989,2017-04-16 22:26:47,0,1,False,Twitter for Android,"RT @DukeSuperfund: Great #ITEHP today! Dr. Susan Murphy of @TheMurphyLab -Toxicant Effects on Epigenetics of Sperm: Obesity, Tobacco, Canna…"
853736349198888960,2017-04-16 22:26:21,0,1,False,Twitter for Android,"RT @CannabisBizNews: audioBoom / Endometriosis, access to medicinal cannabis, and sperm donor laws https://t.co/ns0lwnpCFW #cannabis #train…"
853736349052153856,2017-04-16 22:26:21,0,1,False,Twitter for Android,"RT @_LeMoog_: ""Recent studies have found that THC present in cannabis can confuse the movements of intact sperm."""
853736329762529284,2017-04-16 22:26:17,0,1,False,Twitter for Android,RT @this_is_Larrrin: Most girls like bad guys but we mean the ones that have ambition and a good job - healthy non cannabis infused sperm t…
853736249651318785,2017-04-16 22:25:58,0,22,False,Twitter for Android,RT @WeedFeed: Study Suggests Cannabis Does Affect Sperm Count https://t.co/FZ3tnfDzx3 https://t.co/IphyNnR5KH
853736249554857984,2017-04-16 22:25:58,0,2,False,Twitter for Android,"RT @peteevansnot: My simply pornographic crispy boiled cannabis and Tuscany fried bat sperm pizzas just cured my Cotard's delusion 
#mostdo…"
853736151894687748,2017-04-16 22:25:34,0,1,False,Twitter for Android,"RT @QnixSSF: And in the 1990s, projects aged 57 degrees hit goodbye to their cannabis, and not everything from polluted sperm to the earth."
853735853008588800,2017-04-16 22:24:23,0,21,False,Twitter for Android,"RT @TheJesuits: Arturo Sosa - The intellectual apostolate is central to the mission of the Society today. #Jesuits See full text 
https://t…"
853735832146063360,2017-04-16 22:24:18,0,7,False,Twitter for Android,"RT @TheJesuits: #Jesuits Fr. General on reconcilition @SomosJesuitas
https://t.co/vGk6caB9WS https://t.co/P3TFR39RiM"
853735803821936640,2017-04-16 22:24:11,0,10,False,Twitter for Android,"RT @TheJesuits: Fr. General has appointed Fr. Joaquim Francisco da Silva Sarmento superior of the #Jesuits in Timor-Leste
https://t.co/db8g…"
853735780866560001,2017-04-16 22:24:06,0,35,False,Twitter for Android,RT @ZamJesuits: #Jesuits in Rwanda commemorated the 23rd Anniversary of the Genocide. Three #Jesuit priests were among the first victims on…
853735708439302148,2017-04-16 22:23:49,0,15,False,Twitter for Android,RT @TheJesuits: #Jesuits Father General Adolfo Nicolas takes his seat among the members after nominating #Jesuit Father James E. Grummer as…
853735692870004736,2017-04-16 22:23:45,0,7,False,Twitter for Android,RT @timsj: Great seeing @FatherFrankie at Saturdays Marian procession in #manchester looking forward to seeing welcoming him for @nightfeve…
853735665800028160,2017-04-16 22:23:39,0,6,False,Twitter for Android,RT @timsj: Fascinating - end of the #Pevsner era - The #refugee who opened our eyes to the manmade beauty of Britain | Ian Jack https://t.c…
853735641011695617,2017-04-16 22:23:33,0,10,False,Twitter for Android,RT @njamesoncuk: Sunny morning @GMCitizens #buildingbrigesnotwalls with @peter1fahy @timsj @Furqan_Naeem - building hope &amp; power across gre…
853735617242562560,2017-04-16 22:23:27,0,11,False,Twitter for Android,"RT @timsj: Great to see @beunos on BBC yesterday, well done @drrogerdawson &amp; Anne, Brenda &amp; @Jmspotter. starts 3.38 in https://t.co/TIFjYyG…"
853735582832480260,2017-04-16 22:23:19,0,65888,False,Twitter for Android,"RT @Pontifex: How often in the Bible the Lord asks us to welcome migrants and foreigners, reminding us that we too are foreigners!"
853735567988854784,2017-04-16 22:23:15,0,8,False,Twitter for Android,RT @brianjgrim: Empowerment+ interfaith action groups are communities of people helping each other gain practical life and career sk…https:…
853735486107660288,2017-04-16 22:22:56,0,2,False,Twitter for Android,RT @JesuitNE: Listen or subscribe to our new #Jesuit Easter podcast on Ignatian Paschal reflections http://bit.ly/kwcOwm #cathmedia #cathol…
853735478591447041,2017-04-16 22:22:54,0,1,False,Twitter for Android,"RT @JesuitHistory: AMDG Aug 23 1555. Fr. Andrew Gonsalves, Paschal &amp; Alphonsus Lepius, sailing from Mozambique, were cast on a desert islan…"
853735471339499520,2017-04-16 22:22:52,0,3,False,Twitter for Android,RT @mikegrich: Video: Jefferson's DeVaunte Paschal (@MOAM_paschal22) dunks against Jesuit #opreps http://t.co/FRjYX3Wg6E
853735370424545280,2017-04-16 22:22:28,0,2,False,Twitter for Android,"RT @JesuitHistory: AMDG Dec 5 1551. The Italian Province is constituted. Paschal Broet is named Provincial. The 4th after Portugal, Spain,…"
853735370420363265,2017-04-16 22:22:28,0,1,False,Twitter for Android,"RT @clane55: @PadreKieren In our Jesuit Parish in Bournemouth, the Paschal Candle fell over and banged our Priest, from Blackpool on the He…"
853735267336949760,2017-04-16 22:22:04,0,2,False,Twitter for Android,"RT @PeterStlRussell: @MC_whelan one more class of having to hear Paschal pronounce ""Jesuit"" and  ""Humanist"" like he has a tumor"
853734792290021377,2017-04-16 22:20:10,0,0,False,Twitter for Android,My hormons..I'm pretty  much  hermes  ascending https://t.co/nTlFP9gdMZ
853734514950107136,2017-04-16 22:19:04,0,1,False,Twitter for Android,RT @CarlaSpade: Note this thread where members of the public demolish @CNN's @camanpour on #Syria We are the journalists now 👏 https://t.co…
853734487750041600,2017-04-16 22:18:58,0,153,False,Twitter for Android,RT @archpics: Santa Monica church in Madrid https://t.co/LJGgflSLhe
853734459669184512,2017-04-16 22:18:51,0,635,False,Twitter for Android,"RT @sahouraxo: Christians in #Syria, from Lattakia to Hasakah to Damascus, observe #EasterMass. There'd be no #Easter without the Syrian Ar…"
853734432703991808,2017-04-16 22:18:45,0,95,False,Twitter for Android,"RT @DailySabah: CHP supporters gather outside the party's headquarters, call on chairman Kılıçdaroğlu to resign after referendum defeat htt…"
853734371790073858,2017-04-16 22:18:30,0,526,False,Twitter for Android,"RT @sahouraxo: Putin, from Christ The Savior Cathedral in Moscow, congratulates Orthodox Christians on #Easter. Man of the people and a man…"
853734353775538178,2017-04-16 22:18:26,0,1,False,Twitter for Android,RT @IvanTheK: What is Mensch's deal?
853734254987161600,2017-04-16 22:18:02,0,1,False,Twitter for Android,"RT @sunneversets100: Basically  If  I don't  get access  to resources like nutrition  to start with ,,my endorphins  will  choose  weed and…"
853733681508356096,2017-04-16 22:15:45,0,1,False,Twitter for Android,"Basically  If  I don't  get access  to resources like nutrition  to start with ,,my endorphins  will  choose  weed… https://t.co/fwgdKTblr6"
853732914852483072,2017-04-16 22:12:43,0,11,False,Twitter for Android,"RT @kennethkorri: Andrew Sullivan doubling down on publishing The Bell Curve, Part 5,301"
853732910209400834,2017-04-16 22:12:42,0,4,False,Twitter for Android,RT @RedKahina: @stilltame @NerbieDansers These pseudolefts around fivek will start screaming Race Truther at anyone who rejects the Bell Cu…
853732910167359488,2017-04-16 22:12:42,0,124,False,Twitter for Android,"RT @Maazulhaq17: HR Head to employees
This year increments will be as per the Bell Curve

Employees What's that

HR Head: Let me put it in…"
853732765317160961,2017-04-16 22:12:07,0,125,False,Twitter for Android,"RT @Limerick1914: Andrew Sullivan could have saved on his word count if he had just posted an ""Irish slaves"" meme alongside a graph from ""t…"
853730841280860161,2017-04-16 22:04:28,0,25,False,Twitter for Android,RT @SputnikInt: VIDEO: How to take care of orphaned #bearcubs https://t.co/nfneER5ekc #RussianBear #cuteanimals https://t.co/6MNlmgk1JC
853730821001400323,2017-04-16 22:04:23,0,24,False,Twitter for Android,RT @SputnikInt: How Russia will react to deployment of #NATO anti-missile systems in Norway https://t.co/HHWowmDx8B #military https://t.co/…
853730807919325186,2017-04-16 22:04:20,0,43,False,Twitter for Android,RT @SputnikInt: UK Parliament members call for stripping #Assad's wife Asma of UK citizenship https://t.co/sQxAHkJDUe #Syria https://t.co/M…
853730791515463681,2017-04-16 22:04:16,0,70,False,Twitter for Android,RT @SputnikInt: BREAKING: #Trump's National Security Adviser says all options on the table for #NorthKorea https://t.co/5sAKmbLp2I https://…
853730778223706113,2017-04-16 22:04:13,0,17,False,Twitter for Android,RT @SputnikInt: All options on the table for #NorthKorea after Pyongyang's reported failed missile test – #McMaster https://t.co/5sAKmbLp2I…
853730752382586881,2017-04-16 22:04:07,0,13,False,Twitter for Android,"RT @SputnikInt: US is working with its allies, Chinese authorities to develop a range of options to deal with #NorthKorea https://t.co/5sAK…"
853730677577089028,2017-04-16 22:03:49,0,24,False,Twitter for Android,RT @SputnikInt: Not what 'Poles dreamed of': MSM hushes up numerous scandals involving US soldiers in Poland https://t.co/uPuZRGQpn6 #NATO…
853730595960233984,2017-04-16 22:03:30,0,32,False,Twitter for Android,RT @SputnikInt: #Pentagon successfully tests upgraded B61-12 #nuclearbomb on #F16 for first time https://t.co/Yp4RaC97tl https://t.co/e8R2W…
853730521767170048,2017-04-16 22:03:12,0,29,False,Twitter for Android,"RT @SputnikInt: Model, multi-lingual and a stunner: Who is ‘#MissRussia2017’ (PHOTOS) https://t.co/OGx8qplwdm https://t.co/9pFqooeayX"
853730484932800513,2017-04-16 22:03:03,0,139,False,Twitter for Android,RT @SputnikInt: Christians in #Aleppo celebrate #Easter for first time since city's liberation (VIDEO) https://t.co/vYvOFz0ft8 https://t.co…
853730458638659585,2017-04-16 22:02:57,0,15,False,Twitter for Android,RT @SputnikInt: #Trump no longer wants to call #China 'currency manipulator' as US working with Beijing on #NorthKorea problem https://t.co…
853730417396023298,2017-04-16 22:02:47,0,9,False,Twitter for Android,RT @SputnikInt: How biggest day for Turkey in decades may influence ties with Russia https://t.co/3gTSEi6eBj #TurkeyReferendum https://t.co…
853730390930051074,2017-04-16 22:02:41,0,31,False,Twitter for Android,RT @SputnikInt: Why Russia's #Iskander missiles are 'guarantors of power balance in Europe' https://t.co/GIzjhdeq8f #military https://t.co/…
853730336890597376,2017-04-16 22:02:28,0,9,False,Twitter for Android,RT @SputnikInt: Tensions over? #Duterte agrees to hold #Philippines-#US drills for the first time during his rule https://t.co/VZo5uFrwNE h…
853730221715058691,2017-04-16 22:02:01,0,10,False,Twitter for Android,RT @SputnikInt: Blast reportedly kills Saudi patrol guard at #Yemen border https://t.co/Grlz72Eld6 https://t.co/afuYEom8jZ
853730193936191488,2017-04-16 22:01:54,0,23,False,Twitter for Android,RT @SputnikInt: #Iran security council head condemns US #MOABBomb strike in #Afghanistan https://t.co/a1DWT72FBv https://t.co/6M8LPbJwoH
853730149774360576,2017-04-16 22:01:43,0,10,False,Twitter for Android,RT @SputnikInt: #Russia hopes to continue cooperation on #oil output reduction with #SaudiArabia https://t.co/ItREY1lN7l https://t.co/yBeHX…
853730096078876673,2017-04-16 22:01:31,0,15,False,Twitter for Android,RT @SputnikInt: #Azerbaijan president congratulates #Erdogan on successful #referendum https://t.co/HwgVE8NXd8 #TurkishReferendum https://t…
853730057935826944,2017-04-16 22:01:22,0,9,False,Twitter for Android,RT @SputnikInt: #Erdogan on #referendum result: 'Historic decision on #Turkey's governance system' https://t.co/Lw2Q1DFI0s https://t.co/Mjj…
853730034460307456,2017-04-16 22:01:16,0,14,False,Twitter for Android,RT @SputnikInt: #Turkish opposition #CHP party plans to challenge #referendum results https://t.co/4wAz54LcE0 https://t.co/TGcEZRuJUP
853730018987573252,2017-04-16 22:01:12,0,15,False,Twitter for Android,RT @SputnikInt: #CouncilOfEurope urges #Ankara to consider next steps after #TurkeyReferendum carefully https://t.co/IHDU7sXLUx https://t.c…
853447267424116738,2017-04-16 03:17:39,0,1,False,Twitter for Android,So you can bomb  syria  stress  my heart jihad..whats  the point https://t.co/M6UXofHaIU
853446833099743232,2017-04-16 03:15:55,0,0,False,Twitter for Android,So is basic income  and  zerogrowth.. https://t.co/inYtSBwAHw
853446483689054208,2017-04-16 03:14:32,0,2,False,Twitter for Android,RT @kmyildiz: Just hours before the vote lnternet in Turkey has been throttled and it is almost impossible to access social media.
853446315862355968,2017-04-16 03:13:52,0,6,False,Twitter for Android,"RT @sentantiq: “No other Odysseus will ever come home to you”
 
οὐ μὲν γάρ τοι ἔτ’ ἄλλος ἐλεύσεται ἐνθάδ’ ᾿Οδυσσεύς,

#Homer #FamilyReunions"
853446290230915072,2017-04-16 03:13:46,0,4,False,Twitter for Android,"RT @sentantiq: ""This is how each man flees from himself, but the self
is impossible to escape, so he clings to it thanklessly...""

https://…"
853446252050165760,2017-04-16 03:13:37,0,5,False,Twitter for Android,"RT @sentantiq: ""I was free, thinking about living with an empty bed...""

LIBER eram et vacuo meditabar vivere lecto;

 https://t.co/pcvVOhY…"
853446212980232192,2017-04-16 03:13:28,0,15,False,Twitter for Android,"RT @sentantiq: ""I prefer sitting here ... reading GREEK SCHOLIASTS, which is, after all, the true end of the life of man.'” 

https://t.co/…"
853446068255641600,2017-04-16 03:12:53,0,3,False,Twitter for Android,RT @TraffordLj: He still never lost his job as a political pollster though. https://t.co/2E5KUiAc0g
853446047401738240,2017-04-16 03:12:48,0,6,False,Twitter for Android,RT @Z_Zed_Zed: And has tiny hands. https://t.co/GJOrDm3DS1
853445998512943105,2017-04-16 03:12:36,0,15,False,Twitter for Android,"RT @sentantiq: “Speaking appropriately is difficult....”

χαλεπὸν γὰρ τὸ μετρίως εἰπεῖν...

#Thucydides"
853445979038789632,2017-04-16 03:12:32,0,5,False,Twitter for Android,RT @Giovanni_Lido: @sentantiq Λακωνίζειν ἐστὶ φιλοσοφεῖν. #SoulOfWit https://t.co/JOacWeKhtG
853445955684896768,2017-04-16 03:12:26,0,3,False,Twitter for Android,"RT @Dubidubidua: I know many languages, but I know all of them badly.
I could work as a tour guide or a taxi driver (in a hipodamic shaped…"
853445882347442176,2017-04-16 03:12:09,0,35,False,Twitter for Android,"RT @OptimoPrincipi: 1) Epitaph of twenty-eight year-old Marcus Ulpius Phaedimus, freedman &amp; main attendant (lictor proximus) of the emperor…"
853445849501794304,2017-04-16 03:12:01,0,5,False,Twitter for Android,RT @sentantiq: The Ideal of Humanism https://t.co/nL989RXSZ7
853445783965847553,2017-04-16 03:11:45,0,11,False,Twitter for Android,"RT @sentantiq: “Fortune gives too much to many people, but enough to no one”

fortuna multis dat nimis, satis nulli

#Martial #Life"
853445752814743552,2017-04-16 03:11:38,0,4,False,Twitter for Android,"RT @sentantiq: seek out a kingdom equal to you: Macedonia will not hold you.”

ζήτει σεαυτῷ βασιλείαν ἴσην· Μακεδονία γάρ σ’ οὐ χωρεῖ

#Plu…"
853445734984822785,2017-04-16 03:11:34,0,21,False,Twitter for Android,"RT @sentantiq: “Doing wrong is worse than suffering it”

τὸ ἀδικεῖν τοῦ ἀδικεῖσθαι κάκιον εἶναι

#Plato #Justice"
853445712201297921,2017-04-16 03:11:28,0,18,False,Twitter for Android,"RT @sentantiq: “Perhaps one day it will be a joy to remember also these things”

forsan et haec olim meminisse iuvabit

#Vergil #Everyday"
853445694136475649,2017-04-16 03:11:24,0,15,False,Twitter for Android,"RT @guygavrielkay: The distinction between information and wisdom, yes. https://t.co/3LouzrwFH1"
853445662712713216,2017-04-16 03:11:16,0,4,False,Twitter for Android,"RT @sentantiq: “Friendship and faith are just empty words”

nomen amicitia est; nomen inane fides

#Ovid"
853445640604536832,2017-04-16 03:11:11,0,14,False,Twitter for Android,"RT @sentantiq: “Bad friends bear bad fruit”

κακὸν φέρουσι καρπον οἱ κακοὶ φιλοι

#Menander #Facebook"
853445149996797952,2017-04-16 03:09:14,0,1,False,Twitter for Android,"RT @ArtsakhPress: #Armenia, #Kyrgyzstan have obvious advantages in #EAEU, #Russia’s #Putin says
https://t.co/o48rb8XRtD https://t.co/Iyu2wh…"
853445140043661312,2017-04-16 03:09:12,0,3,False,Twitter for Android,"RT @kazinform_eng: Supreme #EurasianEconomicCouncil’s meeting kicked off in #Bishkek

#WorldNews #News #Kyrgyzstan #EEC #EAEU

https://t.co…"
853445128517804033,2017-04-16 03:09:09,0,2,False,Twitter for Android,"RT @Belarus_News: Atambayev: It is needed to create the best doing business conditions in the #EAEU
https://t.co/0zdWF94Iqs https://t.co/yG…"
853445114710175744,2017-04-16 03:09:06,0,1,False,Twitter for Android,"RT @kazinform_eng: #Moldova becomes #observer state at #EAEU

#WorldNews #News #Eurasia

https://t.co/XsHKGVkb1e https://t.co/PCtwBubhAr"
853445106577403906,2017-04-16 03:09:04,0,1,False,Twitter for Android,"RT @kazinform_eng: #Kazakhstan to provide financial #assistance for #Kyrgyzstan to integrate in #EAEU

#WorldNews #News

https://t.co/AHxlt…"
853444952147341314,2017-04-16 03:08:27,0,4,False,Twitter for Android,"RT @joannalillis: Rare good news from Eurasian Union - after years of slumping, trade picked up fast in Jan-Feb #Kazakhstan #EAEU https://t…"
853444952143126530,2017-04-16 03:08:27,0,2,False,Twitter for Android,"RT @Belarus_News: Individual approach in granting observer status in #EAEU
https://t.co/P9OOsGhKcM
@BelarusMFA https://t.co/DK1OAAOAL5"
853444935042912257,2017-04-16 03:08:23,0,10,False,Twitter for Android,"RT @BelarusMFA: FM #Makei: #Belarus calls for focused effort to remove barriers, restrictions in #EAEU market https://t.co/vROpMoiXcP #Eura…"
853444934858412033,2017-04-16 03:08:23,0,6,False,Twitter for Android,RT @BelarusMFA: FM #Makei: There will be an individual approach to every seeker of the observer status in #EAEU https://t.co/8mnK0LdR5X #Eu…
853444821234667520,2017-04-16 03:07:56,0,14,False,Twitter for Android,"RT @tassagency_en: Putin: #EAEU common market works as safety cushion for member-states
https://t.co/MMwHOahWw7 https://t.co/cos0srZmRF"
853444821146640389,2017-04-16 03:07:56,0,3,False,Twitter for Android,"RT @ValdaiClub: #EAEU and #China have good prospects for improving cooperation on the basis of One Belt, One Road initiative https://t.co/G…"
853444679806967808,2017-04-16 03:07:22,0,21,False,Twitter for Android,RT @MFAofArmenia: #Nalbandian:#Armenia is ready to contribute to establishing dialogue btw Eurasian Economic Union (#EAEU) &amp; European Union…
853444399019196416,2017-04-16 03:06:15,0,8,False,Twitter for Android,"RT @tassagency_en: Press review: #Turkey gambles on #Syria and Moscow eyes Riyadh's aid in terror fight
https://t.co/thU89TdBsI https://t.c…"
853444323446272002,2017-04-16 03:05:57,0,14,False,Twitter for Android,"RT @tassagency_en: #Russia to continue delivering rocket #engines to #US through 2025
https://t.co/Cdk6XW3gef https://t.co/QjEYtaJbcX"
853444300113420288,2017-04-16 03:05:52,0,16,False,Twitter for Android,"RT @tassagency_en: Le Pen: Decision on #Crimea’s reunification with #Russia was its residents' 'natural desire'
https://t.co/rLw3Pt7Y4E"
853444295545815041,2017-04-16 03:05:50,0,8,False,Twitter for Android,"RT @tassagency_en: #BRICS Bank may raise funds through ruble bonds

https://t.co/TNQorUTCn3"
853444232014639104,2017-04-16 03:05:35,0,4,False,Twitter for Android,"RT @tassagency_en: Russian singer says she is happy over being chosen as #Eurovision contestant

https://t.co/u3lPM3Qb6A"
853444164956155904,2017-04-16 03:05:19,0,16,False,Twitter for Android,"RT @tassagency_en: Foreign Ministers of Russia and Qatar to talk Syria, bilateral cooperation on Saturday
https://t.co/uE8EgTqc9D"
853444137982595072,2017-04-16 03:05:13,0,6,False,Twitter for Android,"RT @tassagency_en: #TASS_archive
Ornithologist releases a flamingo after ringing on the bank of Tengiz lake, 1984, A. Pavsky, Yevgeny Shley…"
853444080927485953,2017-04-16 03:04:59,0,7,False,Twitter for Android,RT @tassagency_en: Polina Popova crowned Miss Russia-2017 https://t.co/z3pEbdJLu6
853443726831738880,2017-04-16 03:03:35,0,7,False,Twitter for Android,"RT @mises: We're All Dictators Now | Roger McKinney

https://t.co/Byiishi8Nt https://t.co/l7H8tJLHNU"
853443634229915650,2017-04-16 03:03:13,0,6,False,Twitter for Android,"RT @mises: Danielle @DiMartinoBooth: Inside the Fed | #MisesWeekends w/ @jeffdeist

https://t.co/5IEctPdyNb https://t.co/ChVHAKHwQR"
853443378629021696,2017-04-16 03:02:12,0,19,False,Twitter for Android,"RT @28Pages: Conservative PAC boss Scott Wheeler, aka @goptrust, was for 9/11 justice until Saudis paid him $90k to oppose it https://t.co/…"
853443256738344960,2017-04-16 03:01:43,0,5,False,Twitter for Android,"RT @28Plays: This episode, we answer all your questions! Plus, we had a super tough week so WE VENTED. 🤸🏽‍♂️ https://t.co/b3IYR3nYOY https:…"
853443222307319809,2017-04-16 03:01:35,0,8,False,Twitter for Android,"RT @paulverhoeven: I'll be here working on something special with @doctorwho_aus tomorrow, alongside @CrispeeePro! Come say hi! https://t.c…"
853443189532917760,2017-04-16 03:01:27,0,16,False,Twitter for Android,"RT @paulverhoeven: Sooooo... I'm hosting a new Doctor Who podcast! It's called THE DOCTOR IS IN, and it launches Monday morning! It's on tw…"
853443139763417088,2017-04-16 03:01:15,0,5,False,Twitter for Android,RT @paulverhoeven: So @bbcdoctorwho is back! So is my recap series on YouTube. Here's my super spoilery look at The Pilot! https://t.co/SXd…
853442628058308608,2017-04-16 02:59:13,0,53,False,Twitter for Android,RT @Refugees: We welcome new EU drive to protect refugee and migrant children and call on Member States to turn policy into action https://…
853442581576822784,2017-04-16 02:59:02,0,22,False,Twitter for Android,RT @arianerummery: Branding refugees as security threats risks opening the door to racist rhetoric &amp; can lead to  attacks. Read More: https…
853442292212002816,2017-04-16 02:57:53,0,38,False,Twitter for Android,"RT @Refugees: There's no place like home, but inventive Syrians in Za'atari Camp work hard to make a #HomeAwayFromHome. Follow our @Zaatari…"
853442271244668929,2017-04-16 02:57:48,0,52,False,Twitter for Android,"RT @Refugees: Say hello to Jude and her Pikachu - enjoying a safe space at our community centre in #Yemen for refugees, displaced + locals.…"
853442249253953536,2017-04-16 02:57:43,0,51,False,Twitter for Android,"RT @Refugees: A welcome warm drink on a freezing cold day for three-year-old Racha, a refugee from Homs, living in north Lebanon. Via our @…"
853442223618359297,2017-04-16 02:57:36,0,47,False,Twitter for Android,"RT @Refugees: A new life starts in #AzraqCamp, full of hope + strength. Newborn baby Mohammad weighs 4.9kg. We wish him a happy, healthy li…"
853442208195911681,2017-04-16 02:57:33,0,91,False,Twitter for Android,"RT @Refugees: Aya + Asma, Sudanese refugees in Damascus, Syria playing at our community center while their mom takes her literacy class. @U…"
853442189552218112,2017-04-16 02:57:28,0,31,False,Twitter for Android,"RT @TeamRefugees: At this Canadian @ymca, staff offer emergency shelter to refugees with 100s of beds, on-site counselling, + advice. https…"
853442167297232900,2017-04-16 02:57:23,0,73,False,Twitter for Android,"RT @Refugees: We welcome EU policy to protect refugee + migrant children
Children are children - no matter what 
#ChildrenUprooted https://…"
853442136024506369,2017-04-16 02:57:16,0,141,False,Twitter for Android,RT @Refugees: Jim Estill spent $1.5 million to bring 58 refugee families to Canada. He found them homes &amp; gave them jobs https://t.co/7UOwX…
853442129846300672,2017-04-16 02:57:14,0,248,False,Twitter for Android,RT @RefugeesChief: People move for many reasons but #refugees risk death if pushed back. They have a specific status as they have specific…
